Date,,0,Region
Feb 2011,Single_family,158000.0,Maritime_Regions
Feb 2011,One_storey,154100.0,Maritime_Regions
Feb 2011,Two_storey,163500.0,Maritime_Regions
Feb 2011,Townhouse,142400.0,Maritime_Regions
Feb 2011,Apartment,156500.0,Maritime_Regions
Mar 2011,Composite,159800.0,Maritime_Regions
Mar 2011,Single_family,160200.0,Maritime_Regions
Mar 2011,One_storey,155600.0,Maritime_Regions
Mar 2011,Two_storey,164900.0,Maritime_Regions
Mar 2011,Townhouse,141600.0,Maritime_Regions
Mar 2011,Apartment,148000.0,Maritime_Regions
Apr 2011,Composite,160400.0,Maritime_Regions
Apr 2011,Single_family,160600.0,Maritime_Regions
Apr 2011,One_storey,156600.0,Maritime_Regions
Apr 2011,Two_storey,166100.0,Maritime_Regions
Apr 2011,Townhouse,139400.0,Maritime_Regions
Apr 2011,Apartment,153700.0,Maritime_Regions
May 2011,Composite,159700.0,Maritime_Regions
May 2011,Single_family,160000.0,Maritime_Regions
May 2011,One_storey,155900.0,Maritime_Regions
May 2011,Two_storey,165300.0,Maritime_Regions
May 2011,Townhouse,148200.0,Maritime_Regions
May 2011,Apartment,147600.0,Maritime_Regions
Jun 2011,Composite,160700.0,Maritime_Regions
Jun 2011,Single_family,161100.0,Maritime_Regions
Jun 2011,One_storey,155500.0,Maritime_Regions
Jun 2011,Two_storey,168200.0,Maritime_Regions
Jun 2011,Townhouse,149300.0,Maritime_Regions
Jun 2011,Apartment,145400.0,Maritime_Regions
Jul 2011,Composite,159000.0,Maritime_Regions
Jul 2011,Single_family,159300.0,Maritime_Regions
Jul 2011,One_storey,155100.0,Maritime_Regions
Jul 2011,Two_storey,164400.0,Maritime_Regions
Jul 2011,Townhouse,144600.0,Maritime_Regions
Jul 2011,Apartment,149000.0,Maritime_Regions
Aug 2011,Composite,159100.0,Maritime_Regions
Aug 2011,Single_family,159300.0,Maritime_Regions
Aug 2011,One_storey,155000.0,Maritime_Regions
Aug 2011,Two_storey,165100.0,Maritime_Regions
Aug 2011,Townhouse,145700.0,Maritime_Regions
Aug 2011,Apartment,151800.0,Maritime_Regions
Sep 2011,Composite,159700.0,Maritime_Regions
Sep 2011,Single_family,159900.0,Maritime_Regions
Sep 2011,One_storey,156200.0,Maritime_Regions
Sep 2011,Two_storey,165100.0,Maritime_Regions
Sep 2011,Townhouse,145500.0,Maritime_Regions
Sep 2011,Apartment,150400.0,Maritime_Regions
Oct 2011,Composite,158900.0,Maritime_Regions
Oct 2011,Single_family,159200.0,Maritime_Regions
Oct 2011,One_storey,154000.0,Maritime_Regions
Oct 2011,Two_storey,166100.0,Maritime_Regions
Oct 2011,Townhouse,145300.0,Maritime_Regions
Oct 2011,Apartment,150600.0,Maritime_Regions
Nov 2011,Composite,158800.0,Maritime_Regions
Nov 2011,Single_family,159100.0,Maritime_Regions
Nov 2011,One_storey,154600.0,Maritime_Regions
Nov 2011,Two_storey,165300.0,Maritime_Regions
Nov 2011,Townhouse,146100.0,Maritime_Regions
Nov 2011,Apartment,151700.0,Maritime_Regions
Dec 2011,Composite,158900.0,Maritime_Regions
Dec 2011,Single_family,159100.0,Maritime_Regions
Dec 2011,One_storey,154400.0,Maritime_Regions
Dec 2011,Two_storey,164800.0,Maritime_Regions
Dec 2011,Townhouse,143100.0,Maritime_Regions
Dec 2011,Apartment,161000.0,Maritime_Regions
Jan 2012,Composite,158100.0,Maritime_Regions
Jan 2012,Single_family,158400.0,Maritime_Regions
Jan 2012,One_storey,155100.0,Maritime_Regions
Jan 2012,Two_storey,163100.0,Maritime_Regions
Jan 2012,Townhouse,140300.0,Maritime_Regions
Jan 2012,Apartment,158300.0,Maritime_Regions
Feb 2012,Composite,158400.0,Maritime_Regions
Feb 2012,Single_family,158700.0,Maritime_Regions
Feb 2012,One_storey,155600.0,Maritime_Regions
Feb 2012,Two_storey,163700.0,Maritime_Regions
Feb 2012,Townhouse,142500.0,Maritime_Regions
Feb 2012,Apartment,155400.0,Maritime_Regions
Mar 2012,Composite,157900.0,Maritime_Regions
Mar 2012,Single_family,158100.0,Maritime_Regions
Mar 2012,One_storey,154800.0,Maritime_Regions
Mar 2012,Two_storey,160600.0,Maritime_Regions
Mar 2012,Townhouse,143700.0,Maritime_Regions
Mar 2012,Apartment,154400.0,Maritime_Regions
Apr 2012,Composite,158500.0,Maritime_Regions
Apr 2012,Single_family,158700.0,Maritime_Regions
Apr 2012,One_storey,153400.0,Maritime_Regions
Apr 2012,Two_storey,166000.0,Maritime_Regions
Apr 2012,Townhouse,146000.0,Maritime_Regions
Apr 2012,Apartment,152500.0,Maritime_Regions
May 2012,Composite,159000.0,Maritime_Regions
May 2012,Single_family,159300.0,Maritime_Regions
May 2012,One_storey,153400.0,Maritime_Regions
May 2012,Two_storey,167200.0,Maritime_Regions
May 2012,Townhouse,145500.0,Maritime_Regions
May 2012,Apartment,149800.0,Maritime_Regions
Jun 2012,Composite,158900.0,Maritime_Regions
Jun 2012,Single_family,159000.0,Maritime_Regions
Jun 2012,One_storey,153100.0,Maritime_Regions
