,Date,Features,0,Region
2537,Jun 2022,Apartment,382100,Quebec
2538,Jul 2022,Composite,497700,Quebec
2539,Jul 2022,Single_family,575500,Quebec
2540,Jul 2022,One_storey,455900,Quebec
2541,Jul 2022,Two_storey,687400,Quebec
2542,Jul 2022,Townhouse,540100,Quebec
2543,Jul 2022,Apartment,383800,Quebec
2544,Aug 2022,Composite,493200,Quebec
2545,Aug 2022,Single_family,571600,Quebec
2546,Aug 2022,One_storey,445900,Quebec
2547,Aug 2022,Two_storey,684800,Quebec
2548,Aug 2022,Townhouse,520500,Quebec
2549,Aug 2022,Apartment,382000,Quebec
2550,Sep 2022,Composite,488300,Quebec
2551,Sep 2022,Single_family,570300,Quebec
2552,Sep 2022,One_storey,450800,Quebec
2553,Sep 2022,Two_storey,676100,Quebec
2554,Sep 2022,Townhouse,518500,Quebec
2555,Sep 2022,Apartment,365900,Quebec
2556,Jan 2005,Composite,301300,British_Columbia
2557,Jan 2005,Single_family,383600,British_Columbia
2558,Jan 2005,One_storey,294400,British_Columbia
2559,Jan 2005,Two_storey,484500,British_Columbia
2560,Jan 2005,Townhouse,247800,British_Columbia
2561,Jan 2005,Apartment,194000,British_Columbia
2562,Feb 2005,Composite,303000,British_Columbia
2563,Feb 2005,Single_family,385200,British_Columbia
2564,Feb 2005,One_storey,296400,British_Columbia
2565,Feb 2005,Two_storey,485700,British_Columbia
2566,Feb 2005,Townhouse,249600,British_Columbia
2567,Feb 2005,Apartment,196000,British_Columbia
2568,Mar 2005,Composite,305000,British_Columbia
2569,Mar 2005,Single_family,387300,British_Columbia
2570,Mar 2005,One_storey,299600,British_Columbia
2571,Mar 2005,Two_storey,486500,British_Columbia
2572,Mar 2005,Townhouse,250600,British_Columbia
2573,Mar 2005,Apartment,198400,British_Columbia
2574,Apr 2005,Composite,306500,British_Columbia
2575,Apr 2005,Single_family,389300,British_Columbia
2576,Apr 2005,One_storey,302300,British_Columbia
2577,Apr 2005,Two_storey,487800,British_Columbia
2578,Apr 2005,Townhouse,251700,British_Columbia
2579,Apr 2005,Apartment,199400,British_Columbia
2580,May 2005,Composite,308100,British_Columbia
2581,May 2005,Single_family,390800,British_Columbia
2582,May 2005,One_storey,303800,British_Columbia
2583,May 2005,Two_storey,489200,British_Columbia
2584,May 2005,Townhouse,253000,British_Columbia
2585,May 2005,Apartment,200900,British_Columbia
2586,Jun 2005,Composite,310400,British_Columbia
2587,Jun 2005,Single_family,392500,British_Columbia
2588,Jun 2005,One_storey,305900,British_Columbia
2589,Jun 2005,Two_storey,490900,British_Columbia
2590,Jun 2005,Townhouse,255100,British_Columbia
2591,Jun 2005,Apartment,204300,British_Columbia
2592,Jul 2005,Composite,314800,British_Columbia
2593,Jul 2005,Single_family,398800,British_Columbia
2594,Jul 2005,One_storey,310700,British_Columbia
2595,Jul 2005,Two_storey,498400,British_Columbia
2596,Jul 2005,Townhouse,258800,British_Columbia
2597,Jul 2005,Apartment,206500,British_Columbia
2598,Aug 2005,Composite,319400,British_Columbia
2599,Aug 2005,Single_family,404900,British_Columbia
2600,Aug 2005,One_storey,315600,British_Columbia
2601,Aug 2005,Two_storey,505800,British_Columbia
2602,Aug 2005,Townhouse,262200,British_Columbia
2603,Aug 2005,Apartment,208700,British_Columbia
2604,Sep 2005,Composite,325500,British_Columbia
2605,Sep 2005,Single_family,411300,British_Columbia
2606,Sep 2005,One_storey,321400,British_Columbia
2607,Sep 2005,Two_storey,513100,British_Columbia
2608,Sep 2005,Townhouse,266800,British_Columbia
2609,Sep 2005,Apartment,216600,British_Columbia
2610,Oct 2005,Composite,329800,British_Columbia
2611,Oct 2005,Single_family,417200,British_Columbia
2612,Oct 2005,One_storey,325500,British_Columbia
2613,Oct 2005,Two_storey,521100,British_Columbia
2614,Oct 2005,Townhouse,269400,British_Columbia
2615,Oct 2005,Apartment,218700,British_Columbia
2616,Nov 2005,Composite,335100,British_Columbia
2617,Nov 2005,Single_family,424000,British_Columbia
2618,Nov 2005,One_storey,331000,British_Columbia
2619,Nov 2005,Two_storey,529100,British_Columbia
2620,Nov 2005,Townhouse,274000,British_Columbia
2621,Nov 2005,Apartment,221500,British_Columbia
2622,Dec 2005,Composite,340000,British_Columbia
2623,Dec 2005,Single_family,430700,British_Columbia
2624,Dec 2005,One_storey,336600,British_Columbia
2625,Dec 2005,Two_storey,537100,British_Columbia
2626,Dec 2005,Townhouse,275300,British_Columbia
2627,Dec 2005,Apartment,225000,British_Columbia
2628,Jan 2006,Composite,345700,British_Columbia
2629,Jan 2006,Single_family,436500,British_Columbia
2630,Jan 2006,One_storey,341300,British_Columbia
2631,Jan 2006,Two_storey,544400,British_Columbia
2632,Jan 2006,Townhouse,282000,British_Columbia
2633,Jan 2006,Apartment,229800,British_Columbia
2634,Feb 2006,Composite,351100,British_Columbia
2635,Feb 2006,Single_family,442900,British_Columbia
2636,Feb 2006,One_storey,347300,British_Columbia
2637,Feb 2006,Two_storey,551600,British_Columbia
2638,Feb 2006,Townhouse,286400,British_Columbia
2639,Feb 2006,Apartment,233900,British_Columbia
2640,Mar 2006,Composite,355200,British_Columbia
2641,Mar 2006,Single_family,447800,British_Columbia
2642,Mar 2006,One_storey,350900,British_Columbia
2643,Mar 2006,Two_storey,558300,British_Columbia
2644,Mar 2006,Townhouse,289600,British_Columbia
2645,Mar 2006,Apartment,237500,British_Columbia
2646,Apr 2006,Composite,360600,British_Columbia
2647,Apr 2006,Single_family,454100,British_Columbia
2648,Apr 2006,One_storey,356900,British_Columbia
2649,Apr 2006,Two_storey,565600,British_Columbia
2650,Apr 2006,Townhouse,293500,British_Columbia
2651,Apr 2006,Apartment,241200,British_Columbia
2652,May 2006,Composite,366000,British_Columbia
2653,May 2006,Single_family,460300,British_Columbia
2654,May 2006,One_storey,362400,British_Columbia
2655,May 2006,Two_storey,573200,British_Columbia
2656,May 2006,Townhouse,298300,British_Columbia
2657,May 2006,Apartment,244800,British_Columbia
2658,Jun 2006,Composite,370800,British_Columbia
2659,Jun 2006,Single_family,465600,British_Columbia
2660,Jun 2006,One_storey,366400,British_Columbia
2661,Jun 2006,Two_storey,581100,British_Columbia
2662,Jun 2006,Townhouse,302800,British_Columbia
2663,Jun 2006,Apartment,248000,British_Columbia
2664,Jul 2006,Composite,375000,British_Columbia
2665,Jul 2006,Single_family,470100,British_Columbia
2666,Jul 2006,One_storey,369100,British_Columbia
2667,Jul 2006,Two_storey,587600,British_Columbia
2668,Jul 2006,Townhouse,306300,British_Columbia
2669,Jul 2006,Apartment,251600,British_Columbia
2670,Aug 2006,Composite,379600,British_Columbia
2671,Aug 2006,Single_family,475300,British_Columbia
2672,Aug 2006,One_storey,373600,British_Columbia
2673,Aug 2006,Two_storey,594200,British_Columbia
2674,Aug 2006,Townhouse,310600,British_Columbia
2675,Aug 2006,Apartment,254900,British_Columbia
2676,Sep 2006,Composite,382700,British_Columbia
2677,Sep 2006,Single_family,479200,British_Columbia
2678,Sep 2006,One_storey,375900,British_Columbia
2679,Sep 2006,Two_storey,600700,British_Columbia
2680,Sep 2006,Townhouse,311800,British_Columbia
2681,Sep 2006,Apartment,257600,British_Columbia
2682,Oct 2006,Composite,386200,British_Columbia
2683,Oct 2006,Single_family,483400,British_Columbia
2684,Oct 2006,One_storey,380300,British_Columbia
2685,Oct 2006,Two_storey,604700,British_Columbia
2686,Oct 2006,Townhouse,316400,British_Columbia
2687,Oct 2006,Apartment,259000,British_Columbia
2688,Nov 2006,Composite,388700,British_Columbia
2689,Nov 2006,Single_family,486200,British_Columbia
2690,Nov 2006,One_storey,382500,British_Columbia
2691,Nov 2006,Two_storey,608700,British_Columbia
2692,Nov 2006,Townhouse,318900,British_Columbia
2693,Nov 2006,Apartment,260600,British_Columbia
2694,Dec 2006,Composite,391800,British_Columbia
2695,Dec 2006,Single_family,489800,British_Columbia
2696,Dec 2006,One_storey,386000,British_Columbia
2697,Dec 2006,Two_storey,612700,British_Columbia
2698,Dec 2006,Townhouse,322400,British_Columbia
2699,Dec 2006,Apartment,261400,British_Columbia
2700,Jan 2007,Composite,395000,British_Columbia
2701,Jan 2007,Single_family,494100,British_Columbia
2702,Jan 2007,One_storey,390100,British_Columbia
2703,Jan 2007,Two_storey,617500,British_Columbia
2704,Jan 2007,Townhouse,324300,British_Columbia
2705,Jan 2007,Apartment,263800,British_Columbia
2706,Feb 2007,Composite,398500,British_Columbia
2707,Feb 2007,Single_family,498000,British_Columbia
2708,Feb 2007,One_storey,393400,British_Columbia
2709,Feb 2007,Two_storey,622400,British_Columbia
2710,Feb 2007,Townhouse,326200,British_Columbia
2711,Feb 2007,Apartment,267200,British_Columbia
2712,Mar 2007,Composite,401200,British_Columbia
2713,Mar 2007,Single_family,500900,British_Columbia
2714,Mar 2007,One_storey,395600,British_Columbia
2715,Mar 2007,Two_storey,626100,British_Columbia
2716,Mar 2007,Townhouse,329100,British_Columbia
2717,Mar 2007,Apartment,269200,British_Columbia
2718,Apr 2007,Composite,405000,British_Columbia
2719,Apr 2007,Single_family,505100,British_Columbia
2720,Apr 2007,One_storey,399200,British_Columbia
2721,Apr 2007,Two_storey,632000,British_Columbia
2722,Apr 2007,Townhouse,331400,British_Columbia
2723,Apr 2007,Apartment,271800,British_Columbia
2724,May 2007,Composite,408700,British_Columbia
2725,May 2007,Single_family,510000,British_Columbia
2726,May 2007,One_storey,403600,British_Columbia
2727,May 2007,Two_storey,638000,British_Columbia
2728,May 2007,Townhouse,333700,British_Columbia
2729,May 2007,Apartment,274300,British_Columbia
2730,Jun 2007,Composite,412900,British_Columbia
2731,Jun 2007,Single_family,515200,British_Columbia
2732,Jun 2007,One_storey,407800,British_Columbia
2733,Jun 2007,Two_storey,644800,British_Columbia
2734,Jun 2007,Townhouse,336100,British_Columbia
2735,Jun 2007,Apartment,276600,British_Columbia
2736,Jul 2007,Composite,417100,British_Columbia
2737,Jul 2007,Single_family,520000,British_Columbia
2738,Jul 2007,One_storey,412500,British_Columbia
2739,Jul 2007,Two_storey,650000,British_Columbia
2740,Jul 2007,Townhouse,338400,British_Columbia
2741,Jul 2007,Apartment,280100,British_Columbia
2742,Aug 2007,Composite,420800,British_Columbia
2743,Aug 2007,Single_family,523700,British_Columbia
2744,Aug 2007,One_storey,415500,British_Columbia
2745,Aug 2007,Two_storey,655000,British_Columbia
2746,Aug 2007,Townhouse,341800,British_Columbia
2747,Aug 2007,Apartment,283600,British_Columbia
2748,Sep 2007,Composite,424900,British_Columbia
2749,Sep 2007,Single_family,528900,British_Columbia
2750,Sep 2007,One_storey,420600,British_Columbia
2751,Sep 2007,Two_storey,660900,British_Columbia
2752,Sep 2007,Townhouse,344400,British_Columbia
2753,Sep 2007,Apartment,286700,British_Columbia
2754,Oct 2007,Composite,429700,British_Columbia
2755,Oct 2007,Single_family,534400,British_Columbia
2756,Oct 2007,One_storey,425000,British_Columbia
2757,Oct 2007,Two_storey,668200,British_Columbia
2758,Oct 2007,Townhouse,347800,British_Columbia
2759,Oct 2007,Apartment,290200,British_Columbia
2760,Nov 2007,Composite,434300,British_Columbia
2761,Nov 2007,Single_family,539800,British_Columbia
2762,Nov 2007,One_storey,429000,British_Columbia
2763,Nov 2007,Two_storey,675500,British_Columbia
2764,Nov 2007,Townhouse,351500,British_Columbia
2765,Nov 2007,Apartment,294000,British_Columbia
2766,Dec 2007,Composite,439400,British_Columbia
2767,Dec 2007,Single_family,544500,British_Columbia
2768,Dec 2007,One_storey,431800,British_Columbia
2769,Dec 2007,Two_storey,682900,British_Columbia
2770,Dec 2007,Townhouse,356600,British_Columbia
2771,Dec 2007,Apartment,297900,British_Columbia
2772,Jan 2008,Composite,442000,British_Columbia
2773,Jan 2008,Single_family,548100,British_Columbia
2774,Jan 2008,One_storey,434700,British_Columbia
2775,Jan 2008,Two_storey,687100,British_Columbia
2776,Jan 2008,Townhouse,359400,British_Columbia
2777,Jan 2008,Apartment,300500,British_Columbia
2778,Feb 2008,Composite,443600,British_Columbia
2779,Feb 2008,Single_family,551100,British_Columbia
2780,Feb 2008,One_storey,436900,British_Columbia
2781,Feb 2008,Two_storey,691100,British_Columbia
2782,Feb 2008,Townhouse,360600,British_Columbia
2783,Feb 2008,Apartment,300400,British_Columbia
2784,Mar 2008,Composite,446200,British_Columbia
2785,Mar 2008,Single_family,555000,British_Columbia
2786,Mar 2008,One_storey,439800,British_Columbia
2787,Mar 2008,Two_storey,695600,British_Columbia
2788,Mar 2008,Townhouse,363000,British_Columbia
2789,Mar 2008,Apartment,300800,British_Columbia
2790,Apr 2008,Composite,444600,British_Columbia
2791,Apr 2008,Single_family,552300,British_Columbia
2792,Apr 2008,One_storey,437700,British_Columbia
2793,Apr 2008,Two_storey,692400,British_Columbia
2794,Apr 2008,Townhouse,363300,British_Columbia
2795,Apr 2008,Apartment,300600,British_Columbia
2796,May 2008,Composite,442500,British_Columbia
2797,May 2008,Single_family,550100,British_Columbia
2798,May 2008,One_storey,435700,British_Columbia
2799,May 2008,Two_storey,689800,British_Columbia
2800,May 2008,Townhouse,362900,British_Columbia
2801,May 2008,Apartment,298600,British_Columbia
2802,Jun 2008,Composite,441300,British_Columbia
2803,Jun 2008,Single_family,549200,British_Columbia
2804,Jun 2008,One_storey,434500,British_Columbia
2805,Jun 2008,Two_storey,689100,British_Columbia
2806,Jun 2008,Townhouse,362400,British_Columbia
2807,Jun 2008,Apartment,297000,British_Columbia
2808,Jul 2008,Composite,436600,British_Columbia
2809,Jul 2008,Single_family,543100,British_Columbia
2810,Jul 2008,One_storey,430300,British_Columbia
2811,Jul 2008,Two_storey,680900,British_Columbia
2812,Jul 2008,Townhouse,360100,British_Columbia
2813,Jul 2008,Apartment,294400,British_Columbia
2814,Aug 2008,Composite,431600,British_Columbia
2815,Aug 2008,Single_family,536700,British_Columbia
2816,Aug 2008,One_storey,425700,British_Columbia
2817,Aug 2008,Two_storey,672300,British_Columbia
2818,Aug 2008,Townhouse,357000,British_Columbia
2819,Aug 2008,Apartment,291600,British_Columbia
2820,Sep 2008,Composite,426600,British_Columbia
2821,Sep 2008,Single_family,530000,British_Columbia
2822,Sep 2008,One_storey,420100,British_Columbia
2823,Sep 2008,Two_storey,664300,British_Columbia
2824,Sep 2008,Townhouse,354100,British_Columbia
2825,Sep 2008,Apartment,289400,British_Columbia
2826,Oct 2008,Composite,418800,British_Columbia
2827,Oct 2008,Single_family,520700,British_Columbia
2828,Oct 2008,One_storey,412600,British_Columbia
2829,Oct 2008,Two_storey,652700,British_Columbia
2830,Oct 2008,Townhouse,348800,British_Columbia
2831,Oct 2008,Apartment,282900,British_Columbia
2832,Nov 2008,Composite,411200,British_Columbia
2833,Nov 2008,Single_family,511600,British_Columbia
2834,Nov 2008,One_storey,405000,British_Columbia
2835,Nov 2008,Two_storey,641400,British_Columbia
2836,Nov 2008,Townhouse,342200,British_Columbia
2837,Nov 2008,Apartment,276700,British_Columbia
2838,Dec 2008,Composite,403600,British_Columbia
2839,Dec 2008,Single_family,503300,British_Columbia
2840,Dec 2008,One_storey,398900,British_Columbia
2841,Dec 2008,Two_storey,630400,British_Columbia
2842,Dec 2008,Townhouse,332300,British_Columbia
2843,Dec 2008,Apartment,271000,British_Columbia
2844,Jan 2009,Composite,399100,British_Columbia
2845,Jan 2009,Single_family,497600,British_Columbia
2846,Jan 2009,One_storey,393800,British_Columbia
2847,Jan 2009,Two_storey,623800,British_Columbia
2848,Jan 2009,Townhouse,331100,British_Columbia
2849,Jan 2009,Apartment,267200,British_Columbia
2850,Feb 2009,Composite,394400,British_Columbia
2851,Feb 2009,Single_family,490800,British_Columbia
2852,Feb 2009,One_storey,388100,British_Columbia
2853,Feb 2009,Two_storey,616100,British_Columbia
2854,Feb 2009,Townhouse,328700,British_Columbia
2855,Feb 2009,Apartment,264500,British_Columbia
2856,Mar 2009,Composite,390000,British_Columbia
2857,Mar 2009,Single_family,484500,British_Columbia
2858,Mar 2009,One_storey,381700,British_Columbia
2859,Mar 2009,Two_storey,609200,British_Columbia
2860,Mar 2009,Townhouse,325400,British_Columbia
2861,Mar 2009,Apartment,263800,British_Columbia
2862,Apr 2009,Composite,392700,British_Columbia
2863,Apr 2009,Single_family,488700,British_Columbia
2864,Apr 2009,One_storey,385000,British_Columbia
2865,Apr 2009,Two_storey,613700,British_Columbia
2866,Apr 2009,Townhouse,325600,British_Columbia
2867,Apr 2009,Apartment,265900,British_Columbia
2868,May 2009,Composite,395400,British_Columbia
2869,May 2009,Single_family,491500,British_Columbia
2870,May 2009,One_storey,384400,British_Columbia
2871,May 2009,Two_storey,619200,British_Columbia
2872,May 2009,Townhouse,327400,British_Columbia
2873,May 2009,Apartment,269900,British_Columbia
2874,Jun 2009,Composite,400500,British_Columbia
2875,Jun 2009,Single_family,498200,British_Columbia
2876,Jun 2009,One_storey,389300,British_Columbia
2877,Jun 2009,Two_storey,626700,British_Columbia
2878,Jun 2009,Townhouse,328900,British_Columbia
2879,Jun 2009,Apartment,275000,British_Columbia
2880,Jul 2009,Composite,407900,British_Columbia
2881,Jul 2009,Single_family,508100,British_Columbia
2882,Jul 2009,One_storey,395600,British_Columbia
2883,Jul 2009,Two_storey,639500,British_Columbia
2884,Jul 2009,Townhouse,334600,British_Columbia
2885,Jul 2009,Apartment,279500,British_Columbia
2886,Aug 2009,Composite,415600,British_Columbia
2887,Aug 2009,Single_family,519200,British_Columbia
2888,Aug 2009,One_storey,401900,British_Columbia
2889,Aug 2009,Two_storey,654200,British_Columbia
2890,Aug 2009,Townhouse,338000,British_Columbia
2891,Aug 2009,Apartment,283500,British_Columbia
2892,Sep 2009,Composite,423900,British_Columbia
2893,Sep 2009,Single_family,530400,British_Columbia
2894,Sep 2009,One_storey,408500,British_Columbia
2895,Sep 2009,Two_storey,669500,British_Columbia
2896,Sep 2009,Townhouse,344000,British_Columbia
2897,Sep 2009,Apartment,289200,British_Columbia
2898,Oct 2009,Composite,430800,British_Columbia
2899,Oct 2009,Single_family,540000,British_Columbia
2900,Oct 2009,One_storey,414700,British_Columbia
2901,Oct 2009,Two_storey,682300,British_Columbia
2902,Oct 2009,Townhouse,348600,British_Columbia
2903,Oct 2009,Apartment,292900,British_Columbia
2904,Nov 2009,Composite,438400,British_Columbia
2905,Nov 2009,Single_family,549900,British_Columbia
2906,Nov 2009,One_storey,422100,British_Columbia
2907,Nov 2009,Two_storey,693900,British_Columbia
2908,Nov 2009,Townhouse,354300,British_Columbia
2909,Nov 2009,Apartment,297900,British_Columbia
2910,Dec 2009,Composite,444700,British_Columbia
2911,Dec 2009,Single_family,558600,British_Columbia
2912,Dec 2009,One_storey,427600,British_Columbia
2913,Dec 2009,Two_storey,705500,British_Columbia
2914,Dec 2009,Townhouse,357800,British_Columbia
2915,Dec 2009,Apartment,302200,British_Columbia
2916,Jan 2010,Composite,449500,British_Columbia
2917,Jan 2010,Single_family,564900,British_Columbia
2918,Jan 2010,One_storey,431000,British_Columbia
2919,Jan 2010,Two_storey,714600,British_Columbia
2920,Jan 2010,Townhouse,364400,British_Columbia
2921,Jan 2010,Apartment,304000,British_Columbia
2922,Feb 2010,Composite,451700,British_Columbia
2923,Feb 2010,Single_family,568300,British_Columbia
2924,Feb 2010,One_storey,433900,British_Columbia
2925,Feb 2010,Two_storey,718900,British_Columbia
2926,Feb 2010,Townhouse,363800,British_Columbia
2927,Feb 2010,Apartment,304900,British_Columbia
2928,Mar 2010,Composite,455600,British_Columbia
2929,Mar 2010,Single_family,574100,British_Columbia
2930,Mar 2010,One_storey,435400,British_Columbia
2931,Mar 2010,Two_storey,727600,British_Columbia
2932,Mar 2010,Townhouse,366900,British_Columbia
2933,Mar 2010,Apartment,306100,British_Columbia
2934,Apr 2010,Composite,457100,British_Columbia
2935,Apr 2010,Single_family,576500,British_Columbia
2936,Apr 2010,One_storey,436300,British_Columbia
2937,Apr 2010,Two_storey,731300,British_Columbia
2938,Apr 2010,Townhouse,367900,British_Columbia
2939,Apr 2010,Apartment,306600,British_Columbia
2940,May 2010,Composite,457400,British_Columbia
2941,May 2010,Single_family,578000,British_Columbia
2942,May 2010,One_storey,437300,British_Columbia
2943,May 2010,Two_storey,732500,British_Columbia
2944,May 2010,Townhouse,367300,British_Columbia
2945,May 2010,Apartment,305400,British_Columbia
2946,Jun 2010,Composite,455600,British_Columbia
2947,Jun 2010,Single_family,575700,British_Columbia
2948,Jun 2010,One_storey,434400,British_Columbia
2949,Jun 2010,Two_storey,730300,British_Columbia
2950,Jun 2010,Townhouse,367900,British_Columbia
2951,Jun 2010,Apartment,303000,British_Columbia
2952,Jul 2010,Composite,454000,British_Columbia
2953,Jul 2010,Single_family,574900,British_Columbia
2954,Jul 2010,One_storey,432000,British_Columbia
2955,Jul 2010,Two_storey,730800,British_Columbia
2956,Jul 2010,Townhouse,365700,British_Columbia
2957,Jul 2010,Apartment,300900,British_Columbia
2958,Aug 2010,Composite,453700,British_Columbia
2959,Aug 2010,Single_family,575300,British_Columbia
2960,Aug 2010,One_storey,430400,British_Columbia
2961,Aug 2010,Two_storey,731500,British_Columbia
2962,Aug 2010,Townhouse,363900,British_Columbia
2963,Aug 2010,Apartment,300600,British_Columbia
2964,Sep 2010,Composite,453200,British_Columbia
2965,Sep 2010,Single_family,574700,British_Columbia
2966,Sep 2010,One_storey,429300,British_Columbia
2967,Sep 2010,Two_storey,731100,British_Columbia
2968,Sep 2010,Townhouse,362700,British_Columbia
2969,Sep 2010,Apartment,301500,British_Columbia
2970,Oct 2010,Composite,457500,British_Columbia
2971,Oct 2010,Single_family,580600,British_Columbia
2972,Oct 2010,One_storey,432100,British_Columbia
2973,Oct 2010,Two_storey,738900,British_Columbia
2974,Oct 2010,Townhouse,362600,British_Columbia
2975,Oct 2010,Apartment,304200,British_Columbia
