Date,,0,Region
Aug 2009,Single_family,229700,Saskatchewan
Aug 2009,One_storey,211500,Saskatchewan
Aug 2009,Two_storey,278500,Saskatchewan
Aug 2009,Townhouse,231700,Saskatchewan
Aug 2009,Apartment,195700,Saskatchewan
Sep 2009,Composite,230400,Saskatchewan
Sep 2009,Single_family,233200,Saskatchewan
Sep 2009,One_storey,214600,Saskatchewan
Sep 2009,Two_storey,283000,Saskatchewan
Sep 2009,Townhouse,235200,Saskatchewan
Sep 2009,Apartment,199700,Saskatchewan
Oct 2009,Composite,233700,Saskatchewan
Oct 2009,Single_family,236700,Saskatchewan
Oct 2009,One_storey,218200,Saskatchewan
Oct 2009,Two_storey,285900,Saskatchewan
Oct 2009,Townhouse,241000,Saskatchewan
Oct 2009,Apartment,196400,Saskatchewan
Nov 2009,Composite,238300,Saskatchewan
Nov 2009,Single_family,241100,Saskatchewan
Nov 2009,One_storey,222200,Saskatchewan
Nov 2009,Two_storey,290600,Saskatchewan
Nov 2009,Townhouse,245300,Saskatchewan
Nov 2009,Apartment,202000,Saskatchewan
Dec 2009,Composite,241500,Saskatchewan
Dec 2009,Single_family,244200,Saskatchewan
Dec 2009,One_storey,224700,Saskatchewan
Dec 2009,Two_storey,292600,Saskatchewan
Dec 2009,Townhouse,247400,Saskatchewan
Dec 2009,Apartment,207900,Saskatchewan
Jan 2010,Composite,243900,Saskatchewan
Jan 2010,Single_family,246500,Saskatchewan
Jan 2010,One_storey,227900,Saskatchewan
Jan 2010,Two_storey,294700,Saskatchewan
Jan 2010,Townhouse,247400,Saskatchewan
Jan 2010,Apartment,212300,Saskatchewan
Feb 2010,Composite,246500,Saskatchewan
Feb 2010,Single_family,249200,Saskatchewan
Feb 2010,One_storey,231000,Saskatchewan
Feb 2010,Two_storey,296000,Saskatchewan
Feb 2010,Townhouse,251800,Saskatchewan
Feb 2010,Apartment,214600,Saskatchewan
Mar 2010,Composite,249400,Saskatchewan
Mar 2010,Single_family,252400,Saskatchewan
Mar 2010,One_storey,233700,Saskatchewan
Mar 2010,Two_storey,299200,Saskatchewan
Mar 2010,Townhouse,255900,Saskatchewan
Mar 2010,Apartment,218400,Saskatchewan
Apr 2010,Composite,250400,Saskatchewan
Apr 2010,Single_family,254100,Saskatchewan
Apr 2010,One_storey,235500,Saskatchewan
Apr 2010,Two_storey,301800,Saskatchewan
Apr 2010,Townhouse,253600,Saskatchewan
Apr 2010,Apartment,217000,Saskatchewan
May 2010,Composite,250900,Saskatchewan
May 2010,Single_family,254600,Saskatchewan
May 2010,One_storey,236000,Saskatchewan
May 2010,Two_storey,302000,Saskatchewan
May 2010,Townhouse,255800,Saskatchewan
May 2010,Apartment,216400,Saskatchewan
Jun 2010,Composite,252000,Saskatchewan
Jun 2010,Single_family,256200,Saskatchewan
Jun 2010,One_storey,237500,Saskatchewan
Jun 2010,Two_storey,304100,Saskatchewan
Jun 2010,Townhouse,252700,Saskatchewan
Jun 2010,Apartment,215000,Saskatchewan
Jul 2010,Composite,253400,Saskatchewan
Jul 2010,Single_family,257700,Saskatchewan
Jul 2010,One_storey,238900,Saskatchewan
Jul 2010,Two_storey,305900,Saskatchewan
Jul 2010,Townhouse,254800,Saskatchewan
Jul 2010,Apartment,214800,Saskatchewan
Aug 2010,Composite,255800,Saskatchewan
Aug 2010,Single_family,260200,Saskatchewan
Aug 2010,One_storey,241500,Saskatchewan
Aug 2010,Two_storey,309200,Saskatchewan
Aug 2010,Townhouse,256600,Saskatchewan
Aug 2010,Apartment,216000,Saskatchewan
Sep 2010,Composite,256800,Saskatchewan
Sep 2010,Single_family,261400,Saskatchewan
Sep 2010,One_storey,241400,Saskatchewan
Sep 2010,Two_storey,313100,Saskatchewan
Sep 2010,Townhouse,258100,Saskatchewan
Sep 2010,Apartment,215500,Saskatchewan
Oct 2010,Composite,257200,Saskatchewan
Oct 2010,Single_family,261800,Saskatchewan
Oct 2010,One_storey,242000,Saskatchewan
